image_path,xmin,ymin,xmax,ymax,label,confidence
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map627.jpg,115,112,141,138,46,0.34631380438804626
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map627.jpg,127,69,153,95,86,0.4751845598220825
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map627.jpg,117,92,143,118,86,0.5218010544776917
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map627.jpg,127,92,153,118,8,0.553363561630249
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map627.jpg,137,23,163,49,47,0.9566518664360046
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map296.jpg,147,49,173,75,46,0.330777645111084
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map296.jpg,80,28,106,54,63,0.3601721227169037
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map296.jpg,83,137,109,163,8,0.3867965340614319
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map296.jpg,32,114,58,140,46,0.3931817412376404
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map296.jpg,84,83,110,110,63,0.4415780305862427
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map296.jpg,138,154,164,180,108,0.4560736417770386
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map296.jpg,166,162,192,188,47,0.5199404358863831
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map296.jpg,135,89,161,115,89,0.9400339126586914
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map765.jpg,181,190,207,216,142,0.34798187017440796
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map765.jpg,208,135,234,161,63,0.3602582514286041
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map765.jpg,91,207,117,234,71,0.5998390913009644
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map765.jpg,206,187,232,213,132,0.6888622641563416
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map765.jpg,140,42,166,68,142,0.8916266560554504
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,30,200,57,226,132,0.32359209656715393
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,142,74,168,100,119,0.3599550127983093
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,213,96,239,122,63,0.36764368414878845
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,115,168,141,194,68,0.3798779547214508
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,117,156,143,182,63,0.4848020076751709
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,18,23,44,49,43,0.4946625530719757
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,89,36,115,62,68,0.5407825708389282
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,174,127,200,153,97,0.8168705105781555
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map941.jpg,123,142,149,168,63,0.9627441763877869
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map221.jpg,160,214,186,240,80,0.3152470290660858
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map221.jpg,167,219,193,245,129,0.391128808259964
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map221.jpg,201,34,227,60,25,0.39627718925476074
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map221.jpg,192,169,218,195,100,0.4240899085998535
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map221.jpg,209,14,235,40,132,0.49248793721199036
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map221.jpg,73,208,99,234,86,0.7113786935806274
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map221.jpg,84,138,110,164,154,0.8337821960449219
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map543.jpg,118,97,144,123,68,0.32280233502388
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map543.jpg,110,114,136,140,132,0.3482632040977478
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map543.jpg,128,92,154,118,25,0.35655951499938965
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map543.jpg,156,69,182,95,58,0.6829217672348022
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map573.jpg,48,218,74,244,132,0.36524033546447754
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map573.jpg,183,123,209,149,15,0.4227614402770996
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map573.jpg,148,173,174,199,46,0.504336953163147
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,20,32,46,58,46,0.3731480538845062
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,155,123,181,149,35,0.37865281105041504
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,201,214,227,240,15,0.38516438007354736
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,187,113,213,139,118,0.49953147768974304
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,175,95,201,121,51,0.5585269331932068
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,75,128,101,154,89,0.735706090927124
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,146,30,172,56,25,0.7617840766906738
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,58,84,84,110,15,0.9170487523078918
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map325.jpg,60,37,86,63,35,0.9953656792640686
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,214,89,240,115,101,0.35746049880981445
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,57,199,83,225,46,0.3922102451324463
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,173,16,199,42,35,0.45001885294914246
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,163,13,189,39,35,0.683123767375946
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,117,178,143,204,51,0.7255735397338867
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,148,170,174,196,8,0.9576696157455444
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,16,28,42,54,60,0.9632485508918762
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,181,173,207,199,154,0.9771864414215088
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map392.jpg,193,73,219,99,15,0.9789849519729614
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map712.jpg,118,160,144,186,80,0.31226471066474915
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map712.jpg,43,169,69,195,35,0.3653022050857544
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map712.jpg,83,33,109,59,27,0.49919918179512024
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map712.jpg,208,133,234,159,72,0.560136079788208
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map712.jpg,65,101,91,127,132,0.5779253840446472
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map712.jpg,37,53,63,79,25,0.9606815576553345
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map389.jpg,191,87,217,113,47,0.3188503682613373
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map389.jpg,182,151,208,177,15,0.6253628730773926
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map389.jpg,61,69,87,95,15,0.6475099325180054
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map389.jpg,52,102,78,128,58,0.7603987455368042
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map389.jpg,38,64,64,90,120,0.872593343257904
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map389.jpg,102,128,128,154,118,0.8816153407096863
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map389.jpg,166,38,192,64,119,0.899936318397522
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map389.jpg,74,41,100,67,80,0.9851015210151672
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,167,58,193,84,1,0.3638631999492645
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,138,30,164,56,63,0.3780900835990906
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,80,19,106,45,31,0.42834654450416565
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,42,166,68,192,132,0.44149473309516907
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,166,108,192,134,15,0.4694271683692932
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,141,21,167,47,15,0.7426740527153015
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,81,122,107,148,139,0.779150128364563
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,103,186,129,212,108,0.7914535403251648
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,153,42,179,68,67,0.932826817035675
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map916.jpg,23,33,49,59,101,0.9729949235916138
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map900.jpg,75,78,101,104,46,0.33535036444664
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map900.jpg,201,97,227,123,125,0.3590101897716522
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map900.jpg,43,156,69,182,46,0.3863702118396759
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map900.jpg,49,40,75,66,71,0.5544409155845642
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map900.jpg,42,82,68,108,71,0.692776083946228
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map900.jpg,188,135,214,161,46,0.7816912531852722
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map900.jpg,80,133,106,159,89,0.9055067300796509
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map900.jpg,99,155,125,181,86,0.9417288899421692
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map904.jpg,134,170,160,196,154,0.4612782895565033
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map904.jpg,158,44,184,71,15,0.493844211101532
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map904.jpg,158,181,184,207,63,0.5710150599479675
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map904.jpg,180,42,206,68,63,0.5767742991447449
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map904.jpg,118,187,144,213,58,0.950983464717865
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map904.jpg,190,179,216,205,35,0.996161937713623
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1007.jpg,159,75,185,101,46,0.30989423394203186
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1007.jpg,112,134,139,160,98,0.3120554983615875
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1007.jpg,121,118,147,144,46,0.3492303490638733
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map1007.jpg,98,149,125,175,63,0.4042455554008484
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map993.jpg,177,156,203,182,16,0.36435866355895996
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map993.jpg,217,56,243,82,100,0.40430328249931335
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map993.jpg,13,87,39,113,132,0.42308226227760315
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map993.jpg,157,69,183,95,132,0.6338493227958679
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map993.jpg,100,71,126,97,46,0.9306153655052185
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map993.jpg,61,217,87,243,36,0.9719305038452148
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map993.jpg,215,133,241,159,15,0.9919170141220093
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map710.jpg,178,44,204,70,63,0.5491236448287964
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map710.jpg,94,111,120,137,71,0.6731989979743958
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map705.jpg,196,151,222,177,71,0.4927253723144531
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map705.jpg,17,201,43,227,15,0.5724582672119141
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map705.jpg,44,158,70,184,132,0.6490378379821777
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map705.jpg,181,176,207,202,86,0.705034613609314
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map705.jpg,12,22,38,48,71,0.8515645265579224
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map705.jpg,148,188,174,214,132,0.86628657579422
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map705.jpg,153,75,179,101,51,0.9738299250602722
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map705.jpg,80,75,106,101,35,0.9833965301513672
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,186,18,212,44,46,0.36528104543685913
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,112,136,138,162,132,0.39521604776382446
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,186,166,212,192,154,0.5321547985076904
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,147,138,173,164,71,0.5519761443138123
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,102,56,128,82,63,0.5937014818191528
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,141,134,167,160,71,0.7875857949256897
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,49,44,75,70,95,0.8727080821990967
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,64,69,90,95,25,0.9388649463653564
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,16,137,42,163,58,0.9446665644645691
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map265.jpg,57,194,83,220,35,0.9902582764625549
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map154.jpg,99,139,126,165,132,0.3652980923652649
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map154.jpg,129,111,155,137,132,0.38904061913490295
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map154.jpg,93,168,119,194,44,0.5734454989433289
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map154.jpg,108,137,134,163,46,0.6720789670944214
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map507.jpg,78,100,105,126,132,0.3388671875
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map507.jpg,34,129,60,155,86,0.3532962501049042
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map507.jpg,54,113,80,139,119,0.41865435242652893
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map507.jpg,87,83,113,109,63,0.6908519268035889
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map507.jpg,40,117,66,143,15,0.8348116874694824
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map507.jpg,62,103,88,129,35,0.926678478717804
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map500.jpg,29,45,55,71,63,0.30323073267936707
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map500.jpg,191,137,217,163,1,0.30590564012527466
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map500.jpg,68,63,94,89,35,0.31407636404037476
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map500.jpg,24,50,50,76,132,0.4328745901584625
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map500.jpg,73,82,99,108,68,0.5425871014595032
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map500.jpg,19,102,45,128,132,0.6508664488792419
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map500.jpg,31,82,57,108,154,0.8330730199813843
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map500.jpg,110,177,136,203,25,0.8460709452629089
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map130.jpg,157,135,183,161,15,0.34896913170814514
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map130.jpg,185,111,211,137,142,0.3612951338291168
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map130.jpg,128,195,154,221,108,0.4643767476081848
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map130.jpg,136,171,162,197,60,0.4780762493610382
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map130.jpg,177,130,204,156,100,0.5336688756942749
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map130.jpg,120,215,146,241,132,0.5835058093070984
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map130.jpg,149,157,175,183,118,0.7624949216842651
/home/nicolas/ULCO/minimap-analyser/Data/Source_Images/Training_Images/map28.jpg,174,206,200,232,132,0.34153521060943604
