image,xmin,ymin,xmax,ymax,label,confidence
map1305.jpg,41,21,67,47,46,0.4713844954967499
map1305.jpg,170,28,196,54,1,0.6454798579216003
map1305.jpg,114,102,141,128,97,0.7823846936225891
map1305.jpg,200,161,226,187,15,0.8860565423965454
map3889.jpg,72,61,98,87,68,0.4425627291202545
map3889.jpg,30,140,56,166,132,0.562548816204071
map3889.jpg,108,117,134,143,51,0.6903050541877747
map3889.jpg,153,123,179,149,89,0.9736005067825317
map3889.jpg,61,115,87,141,44,0.9768998026847839
map3889.jpg,49,76,75,102,63,0.988793671131134
map3889.jpg,141,214,167,240,35,0.9924354553222656
map1268.jpg,178,197,204,223,36,0.3328495919704437
map1268.jpg,192,40,218,66,15,0.34131115674972534
map1268.jpg,48,19,74,45,86,0.3938913941383362
map1268.jpg,168,209,194,235,86,0.3955133557319641
map1268.jpg,38,170,64,196,46,0.47427135705947876
map1268.jpg,21,30,47,56,27,0.4865873157978058
map1268.jpg,39,20,65,46,51,0.5446325540542603
map1268.jpg,186,196,212,222,36,0.6271570324897766
map1268.jpg,179,115,205,141,43,0.9813494086265564
map1166.jpg,202,34,228,60,95,0.8265720009803772
map1166.jpg,38,161,64,187,51,0.8638805150985718
map1166.jpg,133,202,159,228,98,0.8811163306236267
map1166.jpg,20,16,46,42,68,0.9565752744674683
map1166.jpg,23,135,49,161,154,0.9873461127281189
map1673.jpg,16,115,42,141,154,0.49352729320526123
map1673.jpg,127,151,153,177,118,0.592528223991394
map1673.jpg,195,141,221,167,15,0.594322144985199
map1673.jpg,216,173,242,199,25,0.6685917973518372
map1673.jpg,170,214,196,240,142,0.9159639477729797
map1673.jpg,148,88,174,114,97,0.9220557808876038
map3312.jpg,12,63,38,89,35,0.4199172258377075
map3312.jpg,15,33,41,59,86,0.4386398196220398
map3312.jpg,193,147,219,173,129,0.4474697709083557
map3312.jpg,179,50,205,76,58,0.7887410521507263
map3312.jpg,201,201,227,227,63,0.8201670050621033
map3312.jpg,50,196,76,222,67,0.9428091049194336
map3312.jpg,79,162,105,188,44,0.9455322623252869
map3312.jpg,150,75,176,101,89,0.966392457485199
map3312.jpg,131,80,157,106,35,0.9897742867469788
map1182.jpg,147,115,173,141,63,0.3278200626373291
map1182.jpg,53,41,79,67,15,0.35432568192481995
map1182.jpg,175,179,201,205,86,0.48645102977752686
map1182.jpg,136,133,162,159,68,0.8575208187103271
map1182.jpg,44,214,70,240,101,0.9056555032730103
map3203.jpg,96,31,122,57,101,0.38698631525039673
map3203.jpg,62,187,88,213,132,0.3911795914173126
map3203.jpg,122,132,148,158,132,0.7586386799812317
map3203.jpg,195,60,221,86,132,0.8374300003051758
map3203.jpg,43,167,69,193,30,0.8850327730178833
map3203.jpg,150,171,177,197,35,0.9525514245033264
map3203.jpg,50,135,76,161,35,0.9620423913002014
map3203.jpg,147,97,174,123,46,0.9960647225379944
map473.jpg,52,30,78,56,132,0.37314531207084656
map473.jpg,128,142,154,168,63,0.4689182639122009
map473.jpg,34,151,60,177,46,0.5210872292518616
map473.jpg,30,172,56,198,71,0.7815397381782532
map473.jpg,135,180,161,206,119,0.8294126987457275
map473.jpg,197,118,223,144,1,0.8560218811035156
map473.jpg,82,128,108,154,108,0.9254927039146423
map473.jpg,208,213,234,239,132,0.9380610585212708
map2188.jpg,123,175,149,201,71,0.3097749948501587
map2188.jpg,130,162,156,188,15,0.3618278205394745
map2188.jpg,98,23,124,49,63,0.42955562472343445
map2188.jpg,89,68,115,95,44,0.4510449171066284
map2188.jpg,84,59,110,85,43,0.47732290625572205
map2188.jpg,201,196,227,222,8,0.5488134622573853
map2188.jpg,61,196,87,222,132,0.6582515239715576
map2188.jpg,54,94,80,120,120,0.681150496006012
map2629.jpg,60,156,86,182,71,0.34736719727516174
map2629.jpg,214,28,240,54,132,0.37086954712867737
map2629.jpg,64,201,90,227,132,0.41072678565979004
map2629.jpg,169,154,195,180,46,0.513242781162262
map2629.jpg,17,30,43,56,71,0.5563984513282776
map2629.jpg,139,216,165,242,132,0.5623617172241211
map2629.jpg,96,187,122,213,8,0.8399574160575867
map2629.jpg,179,72,205,98,68,0.9634490609169006
map2629.jpg,38,140,64,166,100,0.9812243580818176
map2858.jpg,190,119,216,145,154,0.3567313253879547
map2858.jpg,209,108,235,134,142,0.4970743954181671
map2858.jpg,187,126,213,152,8,0.5308406949043274
map2858.jpg,24,84,50,110,68,0.5521426796913147
map2858.jpg,162,132,188,158,68,0.6214592456817627
map2858.jpg,17,190,43,216,98,0.8711704611778259
map946.jpg,142,183,168,209,63,0.5812438726425171
map946.jpg,73,69,99,95,132,0.7381341457366943
map946.jpg,62,207,88,233,132,0.9191470742225647
map946.jpg,161,37,187,63,36,0.976416289806366
map946.jpg,192,35,218,61,71,0.9992775917053223
map533.jpg,49,21,75,47,46,0.3305971026420593
map533.jpg,179,129,205,155,95,0.6135396361351013
map533.jpg,48,168,74,194,120,0.6228466033935547
map533.jpg,112,185,138,211,154,0.9723473191261292
map1657.jpg,78,73,104,99,100,0.5548531413078308
map1657.jpg,115,194,141,220,85,0.7727295756340027
map1657.jpg,70,218,96,244,71,0.8189182877540588
map1657.jpg,196,120,222,146,43,0.9675682783126831
map1715.jpg,208,139,234,165,63,0.3098148703575134
map1715.jpg,15,36,41,62,63,0.3598524034023285
map1715.jpg,116,29,142,55,100,0.36467915773391724
map1715.jpg,213,91,239,117,132,0.38464951515197754
map1715.jpg,98,24,124,50,68,0.4942565858364105
map1715.jpg,25,178,51,204,132,0.6188371777534485
map1715.jpg,141,139,167,165,100,0.7928026914596558
map1715.jpg,123,153,149,179,85,0.9049795269966125
map2928.jpg,34,74,60,100,100,0.3129695951938629
map2928.jpg,43,127,69,153,142,0.3643922209739685
map2928.jpg,142,53,168,79,35,0.3726504445075989
map2928.jpg,177,50,203,76,71,0.42544791102409363
map2928.jpg,142,115,168,141,27,0.5552195310592651
map2928.jpg,57,22,83,48,132,0.5703960061073303
map2928.jpg,160,44,186,70,86,0.927108883857727
map1252.jpg,115,99,141,125,1,0.31068047881126404
map1252.jpg,103,162,129,188,68,0.4118903875350952
map1252.jpg,17,163,43,189,72,0.46323537826538086
map1252.jpg,107,168,133,194,132,0.5902593731880188
map1252.jpg,71,31,97,57,132,0.7263904809951782
map1252.jpg,206,44,232,70,89,0.8166189789772034
map1252.jpg,200,49,227,75,89,0.9232686758041382
map1252.jpg,19,186,45,212,101,0.9572663903236389
map1252.jpg,60,156,86,182,58,0.9969773888587952
map1252.jpg,135,214,161,240,63,0.9998823404312134
map2507.jpg,96,97,122,123,118,0.31635865569114685
map2507.jpg,133,110,159,136,132,0.32975447177886963
map2507.jpg,175,104,201,130,17,0.3368891775608063
map2507.jpg,73,88,99,114,8,0.45827144384384155
map2507.jpg,64,81,90,107,132,0.467675119638443
map2507.jpg,32,129,58,155,67,0.794491708278656
map2507.jpg,108,63,134,89,46,0.816209077835083
map1464.jpg,189,216,215,242,68,0.4476306438446045
map1464.jpg,142,81,168,107,68,0.45896267890930176
map1464.jpg,166,38,193,64,46,0.5480378866195679
map1464.jpg,139,140,165,166,68,0.5497806668281555
map1464.jpg,29,75,55,101,58,0.5498929619789124
map1464.jpg,102,69,128,95,46,0.5523504018783569
map1464.jpg,97,210,123,236,72,0.8058615326881409
map1464.jpg,22,73,48,99,58,0.8871848583221436
map1464.jpg,70,77,96,103,118,0.902034342288971
map1464.jpg,58,161,84,187,43,0.9548351168632507
map3417.jpg,23,49,49,75,62,0.34623533487319946
map3417.jpg,88,74,114,100,154,0.350861132144928
map3417.jpg,19,208,45,234,15,0.3952538073062897
map3417.jpg,79,77,105,103,120,0.42149388790130615
map3417.jpg,38,45,64,71,63,0.5450171828269958
map3417.jpg,65,83,91,109,44,0.67325758934021
map3417.jpg,77,96,103,122,142,0.7052488327026367
map3417.jpg,22,201,48,227,15,0.9655381441116333
map3417.jpg,140,162,166,188,1,0.9729446172714233
map363.jpg,132,142,158,168,35,0.36135926842689514
map363.jpg,131,217,157,243,46,0.3714926540851593
map363.jpg,80,215,106,241,71,0.41990891098976135
map363.jpg,216,90,242,116,17,0.4296332001686096
map363.jpg,215,207,241,233,68,0.46982893347740173
map363.jpg,70,160,96,186,63,0.6310738921165466
map363.jpg,123,197,149,223,46,0.6655764579772949
map363.jpg,62,162,88,188,15,0.7312999367713928
map363.jpg,87,137,113,163,132,0.7551231384277344
map363.jpg,157,14,183,40,8,0.9943295121192932
map468.jpg,179,213,205,239,35,0.3426463007926941
map468.jpg,121,177,147,203,1,0.344898521900177
map468.jpg,137,181,163,207,46,0.5131514668464661
map468.jpg,83,116,110,142,44,0.5153194069862366
map468.jpg,107,131,134,157,132,0.5393993854522705
map468.jpg,168,193,194,219,132,0.5613024234771729
map468.jpg,199,199,225,225,132,0.5778575539588928
map468.jpg,25,158,51,184,1,0.7025787830352783
map468.jpg,169,108,195,134,132,0.7965997457504272
map468.jpg,141,187,167,213,46,0.9807704091072083
map770.jpg,179,69,205,95,46,0.33025607466697693
map770.jpg,136,30,162,56,51,0.428519606590271
map770.jpg,198,56,224,82,63,0.4386622905731201
map770.jpg,43,69,69,95,154,0.5487503409385681
map770.jpg,73,117,99,143,43,0.7163257002830505
map770.jpg,91,134,117,160,132,0.902118444442749
map2238.jpg,29,207,55,233,89,0.3371613323688507
map2238.jpg,212,38,238,64,46,0.4014824330806732
map2238.jpg,88,147,114,173,86,0.5768172740936279
map2238.jpg,24,201,50,227,68,0.5908621549606323
map2238.jpg,202,120,228,146,47,0.9319314956665039
map1203.jpg,140,50,166,76,132,0.30945083498954773
map1203.jpg,100,55,126,81,68,0.35268330574035645
map1203.jpg,122,79,148,106,1,0.5443925261497498
map1203.jpg,123,16,149,42,63,0.5926542282104492
map1203.jpg,69,194,95,220,46,0.8486268520355225
map1203.jpg,141,102,167,128,51,0.9316403269767761
map1203.jpg,39,69,65,95,43,0.9595149755477905
map3551.jpg,51,155,77,181,46,0.45714837312698364
map3551.jpg,55,123,81,149,120,0.4958459138870239
map3551.jpg,87,123,113,149,46,0.7608932256698608
map3551.jpg,76,150,102,176,108,0.7980480194091797
map3015.jpg,54,53,80,79,15,0.42468249797821045
map3015.jpg,210,175,236,201,132,0.4256780445575714
map3015.jpg,121,75,147,101,68,0.7225605249404907
map3015.jpg,19,126,45,152,132,0.726166844367981
map3015.jpg,107,115,133,141,58,0.7857927680015564
map3015.jpg,188,155,215,181,46,0.9603303074836731
map3015.jpg,29,70,55,96,27,0.9963011741638184
map3015.jpg,140,134,166,161,63,0.998289942741394
map1759.jpg,133,55,159,81,43,0.41859763860702515
map1759.jpg,148,182,174,208,24,0.46633026003837585
map1759.jpg,167,198,193,224,44,0.5197647213935852
map1759.jpg,65,101,91,127,118,0.5345178246498108
map2724.jpg,102,149,128,175,35,0.37004104256629944
map2724.jpg,130,48,156,74,95,0.5476126670837402
map2724.jpg,188,176,214,202,46,0.6121956706047058
map2724.jpg,127,141,153,167,132,0.7411698698997498
map2724.jpg,140,189,166,215,67,0.8655924797058105
map2724.jpg,68,216,94,242,15,0.9181778430938721
map2727.jpg,128,149,154,175,71,0.3568856120109558
map2727.jpg,87,147,113,173,132,0.4969905912876129
map2727.jpg,202,196,228,222,68,0.5526463985443115
map2727.jpg,43,48,69,74,63,0.5773167610168457
map2727.jpg,73,49,99,75,47,0.647084653377533
map2727.jpg,160,213,186,239,27,0.7327619791030884
map2727.jpg,122,143,148,169,71,0.7611666321754456
map2727.jpg,50,19,76,45,15,0.8775943517684937
map2727.jpg,72,199,99,225,120,0.9445064663887024
map2727.jpg,180,69,206,95,8,0.9722822904586792
map3691.jpg,148,91,174,117,46,0.38894912600517273
map3691.jpg,114,206,140,232,46,0.41463616490364075
map3691.jpg,89,126,115,152,132,0.42247551679611206
map3691.jpg,166,158,193,184,132,0.6372717618942261
map3691.jpg,135,201,161,227,46,0.7246787548065186
map3691.jpg,92,217,118,243,154,0.9008340835571289
map3691.jpg,48,162,74,188,119,0.9107388854026794
map1970.jpg,80,156,106,182,120,0.3115537166595459
map1970.jpg,59,37,85,63,95,0.3385477066040039
map1970.jpg,29,40,55,66,132,0.40315544605255127
map1970.jpg,171,178,197,204,132,0.4257088601589203
map1970.jpg,88,158,114,184,120,0.7260467410087585
map1970.jpg,62,142,89,168,80,0.7515833973884583
map1970.jpg,216,47,242,73,132,0.8176065683364868
map1970.jpg,211,129,237,155,68,0.8463106751441956
map1970.jpg,149,179,175,205,15,0.9630235433578491
map1970.jpg,134,15,160,41,154,0.9959860444068909
map1458.jpg,207,108,233,134,46,0.30168935656547546
map1458.jpg,197,166,223,193,132,0.45235520601272583
map1458.jpg,121,104,147,130,138,0.4998694360256195
map1458.jpg,202,103,228,129,132,0.586314857006073
map1458.jpg,140,115,166,141,15,0.9111007452011108
map1458.jpg,162,179,188,205,98,0.9355610013008118
map1458.jpg,50,91,76,117,93,0.9869753122329712
map2803.jpg,218,31,244,57,15,0.3767474293708801
map2803.jpg,173,17,199,43,51,0.3949671983718872
map2803.jpg,200,75,226,101,142,0.42465364933013916
map2803.jpg,179,64,205,90,35,0.46757322549819946
map2803.jpg,143,208,169,234,46,0.6254830360412598
map2803.jpg,73,116,99,142,46,0.9021201729774475
map2803.jpg,220,96,246,122,35,0.972701370716095
map2653.jpg,179,180,205,206,71,0.3207543194293976
map2653.jpg,176,188,202,214,132,0.3322071433067322
map2653.jpg,25,62,51,88,142,0.3410024642944336
map2653.jpg,139,23,165,49,60,0.3834208548069
map2653.jpg,101,39,127,65,43,0.4060196578502655
map2653.jpg,199,163,225,189,44,0.4498014450073242
map2653.jpg,77,147,103,173,63,0.47522273659706116
map2653.jpg,122,172,148,198,119,0.9340869188308716
map2653.jpg,199,42,225,68,27,0.9369566440582275
map3138.jpg,75,135,101,161,71,0.37376028299331665
map3138.jpg,162,104,188,130,68,0.3879173696041107
map3138.jpg,68,189,94,215,15,0.38837766647338867
map3138.jpg,41,15,67,41,132,0.6124222874641418
map3138.jpg,96,122,122,148,27,0.6134768128395081
map3138.jpg,186,17,212,43,8,0.867408812046051
map3138.jpg,83,56,109,82,36,0.8959546685218811
map3138.jpg,58,149,84,175,67,0.9527595639228821
map3138.jpg,136,142,162,168,15,0.9938084483146667
map2102.jpg,187,24,213,51,132,0.32007458806037903
map2102.jpg,32,57,58,83,132,0.39194488525390625
map2102.jpg,49,114,75,140,132,0.5197628736495972
map2102.jpg,99,110,125,136,129,0.6973180770874023
map2102.jpg,214,215,240,241,93,0.9484433531761169
map2102.jpg,177,188,204,214,51,0.9813039302825928
map1896.jpg,40,122,66,148,46,0.4667375385761261
map1896.jpg,95,120,121,146,1,0.6440137624740601
map1896.jpg,49,128,75,154,27,0.6631255149841309
map1896.jpg,142,95,168,121,86,0.7711848020553589
map1896.jpg,24,123,50,149,46,0.7882000803947449
map1896.jpg,108,207,134,233,132,0.8185802102088928
map1896.jpg,120,160,146,186,67,0.9299116730690002
map1896.jpg,91,58,117,84,58,0.9605256915092468
map1896.jpg,17,154,43,180,51,0.99518883228302
map2361.jpg,121,190,147,216,15,0.3614194989204407
map2361.jpg,127,193,153,219,138,0.5276257395744324
map2361.jpg,206,28,233,54,25,0.6078937649726868
map2361.jpg,187,112,213,138,129,0.6971954703330994
map2361.jpg,101,186,127,212,132,0.8562201857566833
map2361.jpg,76,102,102,128,15,0.9472217559814453
map2361.jpg,60,141,86,167,154,0.956039547920227
map431.jpg,178,71,204,97,132,0.33050674200057983
map431.jpg,131,134,157,160,47,0.4733033776283264
map431.jpg,171,207,197,233,121,0.49753323197364807
map431.jpg,138,120,164,146,63,0.49787941575050354
map431.jpg,92,37,118,63,142,0.5494009852409363
map431.jpg,150,155,176,181,46,0.5504618287086487
map431.jpg,127,69,153,95,8,0.7021070718765259
map431.jpg,154,130,180,156,63,0.80788654088974
map2168.jpg,55,36,81,62,86,0.3046930730342865
map2168.jpg,44,22,70,48,35,0.34089452028274536
map2168.jpg,14,139,40,165,119,0.7785759568214417
map2168.jpg,76,44,102,70,132,0.8072296977043152
map2168.jpg,38,214,64,240,15,0.8607271313667297
map2168.jpg,117,88,143,114,129,0.871173620223999
map2168.jpg,210,154,236,180,154,0.8865143656730652
map2168.jpg,112,182,138,208,118,0.962887167930603
map2778.jpg,200,180,226,206,15,0.309675395488739
map2778.jpg,206,189,232,215,63,0.31490740180015564
map2778.jpg,197,190,223,216,51,0.35183387994766235
map2778.jpg,89,98,115,124,100,0.361489862203598
map2778.jpg,181,196,207,222,27,0.39985042810440063
map2778.jpg,82,140,108,166,108,0.4692230522632599
map2778.jpg,34,155,60,181,72,0.4762868285179138
map2778.jpg,93,49,119,75,132,0.5876468420028687
map2778.jpg,190,151,216,177,63,0.6150875687599182
map2778.jpg,215,63,241,89,118,0.6427874565124512
map1936.jpg,41,132,67,158,154,0.3294641673564911
map1936.jpg,94,19,120,45,95,0.7655509114265442
map1936.jpg,122,176,149,202,58,0.7810606956481934
map1936.jpg,99,44,125,70,15,0.8099392652511597
map1936.jpg,199,119,225,145,100,0.9056887030601501
map1936.jpg,61,70,87,96,1,0.9083866477012634
map1936.jpg,20,188,46,214,35,0.9724394083023071
map1936.jpg,14,141,40,167,68,0.9790670275688171
map2040.jpg,94,107,120,133,132,0.3289322555065155
map2040.jpg,81,212,107,238,1,0.4556657075881958
map2040.jpg,40,169,66,195,8,0.5081787109375
map2040.jpg,160,93,186,119,60,0.6770184636116028
map2040.jpg,140,196,166,222,27,0.6969125866889954
map2040.jpg,83,147,109,173,86,0.8505538105964661
map2040.jpg,52,186,79,212,25,0.9365738034248352
map2040.jpg,82,60,108,86,15,0.9448425769805908
map2078.jpg,28,82,54,108,63,0.41486722230911255
map2078.jpg,218,88,244,114,63,0.4483294188976288
map2078.jpg,200,121,226,147,119,0.4838232696056366
map2078.jpg,31,111,57,137,24,0.48914507031440735
map3475.jpg,176,41,202,67,132,0.3587051033973694
map3475.jpg,60,24,86,50,71,0.4839429557323456
map3475.jpg,201,102,227,128,68,0.4863263666629791
map3475.jpg,84,74,110,100,100,0.5597666501998901
map3475.jpg,151,77,177,103,46,0.6581922173500061
map3475.jpg,166,167,192,194,46,0.9587726593017578
map435.jpg,138,161,164,187,89,0.33636564016342163
map435.jpg,49,212,75,238,60,0.6310272812843323
map435.jpg,94,52,120,78,46,0.6789271831512451
map435.jpg,121,160,147,186,80,0.9396495223045349
map435.jpg,148,159,174,185,89,0.9612137675285339
map435.jpg,188,161,215,187,58,0.9692563414573669
map1142.jpg,73,151,99,177,68,0.30047062039375305
map1142.jpg,142,62,168,89,68,0.33952757716178894
map1142.jpg,43,129,69,155,8,0.369327187538147
map1142.jpg,87,176,113,202,63,0.5362957119941711
map1142.jpg,13,40,39,66,25,0.7831600308418274
map1142.jpg,194,198,220,224,89,0.8474463820457458
map1142.jpg,54,137,80,163,154,0.9284299612045288
map2475.jpg,88,187,114,213,132,0.418639600276947
map2475.jpg,173,100,199,126,132,0.5654032826423645
map2475.jpg,72,81,98,107,68,0.5751707553863525
map2475.jpg,18,72,45,98,63,0.6150272488594055
map2475.jpg,215,17,241,43,15,0.975809633731842
map2475.jpg,161,44,187,70,89,0.9837303757667542
map327.jpg,97,209,123,235,71,0.34130749106407166
map327.jpg,156,95,183,121,63,0.5008715391159058
map327.jpg,48,64,74,90,132,0.5644041895866394
map327.jpg,160,207,186,233,119,0.6755626201629639
map327.jpg,212,97,238,123,132,0.8169800043106079
map327.jpg,138,208,164,234,71,0.9008173942565918
map327.jpg,150,15,176,41,71,0.9944161176681519
map1734.jpg,55,158,81,184,46,0.3056383728981018
map1734.jpg,174,161,200,187,121,0.3262481391429901
map1734.jpg,76,84,102,110,68,0.5168263912200928
map1734.jpg,149,127,175,153,129,0.6213696599006653
map1734.jpg,42,173,68,199,8,0.6338240504264832
map1734.jpg,154,40,180,66,8,0.7086794376373291
map1734.jpg,110,14,136,40,132,0.8284057974815369
map1734.jpg,53,207,79,233,15,0.9246914386749268
map1734.jpg,81,39,107,65,15,0.986433744430542
map2723.jpg,44,83,70,109,108,0.3565288782119751
map2723.jpg,63,115,89,141,35,0.41194310784339905
map2723.jpg,138,94,164,120,15,0.4283674955368042
map2723.jpg,49,88,75,114,58,0.4347311556339264
map2723.jpg,218,186,244,212,31,0.6169499158859253
map2723.jpg,54,197,80,223,108,0.7223449349403381
map2723.jpg,115,64,141,90,36,0.8701572418212891
map2723.jpg,149,150,175,176,97,0.8882493376731873
map3002.jpg,107,40,133,66,1,0.34888121485710144
map3002.jpg,95,142,121,168,132,0.43642666935920715
map3002.jpg,29,39,55,65,25,0.44015267491340637
map3002.jpg,121,137,147,163,154,0.45653483271598816
map3002.jpg,119,156,146,182,1,0.5735858082771301
map3002.jpg,62,108,88,134,132,0.7105086445808411
map3002.jpg,186,108,212,134,132,0.8600245118141174
map3002.jpg,91,23,117,49,27,0.9321707487106323
map517.jpg,167,210,193,236,120,0.34564003348350525
map517.jpg,68,180,94,206,63,0.38654381036758423
map517.jpg,50,217,76,243,35,0.45009732246398926
map517.jpg,168,67,194,93,27,0.46509310603141785
map517.jpg,24,21,50,47,1,0.499520868062973
map517.jpg,181,31,207,57,71,0.7777177095413208
map517.jpg,194,167,220,193,17,0.9151877760887146
map517.jpg,202,135,228,161,44,0.9496476054191589
map1475.jpg,79,89,105,116,86,0.34095847606658936
map1475.jpg,186,169,212,195,46,0.4221222698688507
